run_id,task,model,effort,run_number,timestamp,provider,auth_mode,reasoning_effort,exit_code,verify_passed,verify_exit_code,run_valid,incomplete_reason,score,functional_score,scope_score,checks_json,wall_clock_ms,input_tokens,output_tokens,cache_read_input_tokens,cache_creation_input_tokens,thinking_tokens,total_tokens,total_cost_usd,num_turns,tool_call_count,subagent_spawn_count,tool_breakdown,model_used,stop_reason,claude_version,result_text_length,parse_errors,judge_scope_compliance,judge_code_quality,judge_approach_efficiency,judge_over_engineering,judge_overall
swe_django__django-14016_claude-opus-4-7_low_run1_1778926610,swe_django__django-14016,claude-opus-4-7,low,1,2026-05-16T12:37:40+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""    from django.core.handlers.asgi import ASGIRequest\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/core/handlers/asgi.py\"", line 11, in <module>\n    from django.core.handlers import base\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/core/handlers/base.py\"", line 11, in <module>\n    from django.urls import get_resolver, set_urlconf\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/urls/__init__.py\"", line 1, in <module>\n    from .base import (\n    ...<3 lines>...\n    )\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/urls/base.py\"", line 8, in <module>\n    from .exceptions import NoReverseMatch, Resolver404\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/urls/exceptions.py\"", line 1, in <module>\n    from django.http import Http404\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/http/__init__.py\"", line 2, in <module>\n    from django.http.request import (\n        HttpRequest, QueryDict, RawPostDataException, UnreadablePostError,\n    )\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/http/request.py\"", line 1, in <module>\n    import cgi\nModuleNotFoundError: No module named 'cgi'"", ""passed"": false}, ""pass_to_pass"": {""details"": ""  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/urls/__init__.py\"", line 1, in <module>\n    from .base import (\n    ...<3 lines>...\n    )\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/urls/base.py\"", line 8, in <module>\n    from .exceptions import NoReverseMatch, Resolver404\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/urls/exceptions.py\"", line 1, in <module>\n    from django.http import Http404\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/http/__init__.py\"", line 2, in <module>\n    from django.http.request import (\n        HttpRequest, QueryDict, RawPostDataException, UnreadablePostError,\n    )\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.VgtUcXtmOd/django/http/request.py\"", line 1, in <module>\n    import cgi\nModuleNotFoundError: No module named 'cgi'"", ""passed"": false}}",1237344,0,0,0,0,0,0,0.026956,1,0,0,,claude-opus-4-7,success,2.1.143 (Claude Code),1157,,,,,,
swe_django__django-16379_claude-opus-4-7_low_run1_1778952854,swe_django__django-16379,claude-opus-4-7,low,1,2026-05-16T19:35:03+02:00,claude,subscription,low,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""System check identified no issues (0 silenced).\n======================================================================\nERROR: test_has_key_race_handling (unittest.loader._FailedTest.test_has_key_race_handling)\n----------------------------------------------------------------------\nAttributeError: type object 'FileBasedCachePathLibTests' has no attribute 'test_has_key_race_handling'\n\n----------------------------------------------------------------------\nRan 1 test in 0.000s\n\nFAILED (errors=1)"", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",20189,9,762,100903,11331,0,113005,0.14125825,4,3,0,Bash=1;Edit=1;Read=1,claude-opus-4-7,success,2.1.143 (Claude Code),180,,,,,,
swe_django__django-16379_claude-opus-4-7_low_run1_1778953505,swe_django__django-16379,claude-opus-4-7,low,1,2026-05-16T19:45:53+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",19940,9,795,100824,11293,0,112921,0.14180625000000002,4,3,0,Bash=1;Edit=1;Read=1,claude-opus-4-7,success,2.1.143 (Claude Code),276,,,,,,
swe_django__django-16408_claude-opus-4-7_high_run1_1778956781,swe_django__django-16408,claude-opus-4-7,high,1,2026-05-16T20:50:04+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",613096,38,48392,1805292,80054,0,1933776,2.6137935,33,32,0,Bash=11;Edit=2;Grep=9;Read=10,claude-opus-4-7,success,2.1.143 (Claude Code),1698,,,,,,
swe_django__django-16408_claude-opus-4-7_high_run2_1778957405,swe_django__django-16408,claude-opus-4-7,high,2,2026-05-16T20:55:30+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",316486,33,23362,1434576,56776,0,1514747,1.6571729999999998,28,27,0,Bash=8;Edit=1;Grep=6;Read=12,claude-opus-4-7,success,2.1.143 (Claude Code),1308,,,,,,
swe_django__django-16408_claude-opus-4-7_high_run3_1778957731,swe_django__django-16408,claude-opus-4-7,high,3,2026-05-16T21:01:38+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",357568,42,26121,1735935,94476,0,1856574,2.1124975000000004,37,36,0,Bash=11;Edit=2;Grep=9;Read=14,claude-opus-4-7,success,2.1.143 (Claude Code),1022,,,,,,
swe_django__django-16408_claude-opus-4-7_low_run1_1778952851,swe_django__django-16408,claude-opus-4-7,low,1,2026-05-16T19:39:30+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""Traceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.CNnIIE1h8t/tests/runtests.py\"", line 17, in <module>\n    import django\nModuleNotFoundError: No module named 'django'\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.CNnIIE1h8t/tests/runtests.py\"", line 19, in <module>\n    raise RuntimeError(\n        \""Django module not found, reference tests/README.rst for instructions.\""\n    ) from e\nRuntimeError: Django module not found, reference tests/README.rst for instructions."", ""passed"": false}, ""pass_to_pass"": {""details"": ""Traceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.CNnIIE1h8t/tests/runtests.py\"", line 17, in <module>\n    import django\nModuleNotFoundError: No module named 'django'\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.CNnIIE1h8t/tests/runtests.py\"", line 19, in <module>\n    raise RuntimeError(\n        \""Django module not found, reference tests/README.rst for instructions.\""\n    ) from e\nRuntimeError: Django module not found, reference tests/README.rst for instructions."", ""passed"": false}}",304885,33,22389,1242459,44545,0,1309426,1.4603457499999999,28,27,0,Bash=15;Edit=5;Grep=2;Read=5,claude-opus-4-7,success,2.1.143 (Claude Code),852,,,,,,
swe_django__django-16408_claude-opus-4-7_low_run1_1778953502,swe_django__django-16408,claude-opus-4-7,low,1,2026-05-16T19:49:36+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""Traceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.G22TLjljv7/tests/runtests.py\"", line 17, in <module>\n    import django\nModuleNotFoundError: No module named 'django'\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.G22TLjljv7/tests/runtests.py\"", line 19, in <module>\n    raise RuntimeError(\n        \""Django module not found, reference tests/README.rst for instructions.\""\n    ) from e\nRuntimeError: Django module not found, reference tests/README.rst for instructions."", ""passed"": false}, ""pass_to_pass"": {""details"": ""Traceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.G22TLjljv7/tests/runtests.py\"", line 17, in <module>\n    import django\nModuleNotFoundError: No module named 'django'\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.G22TLjljv7/tests/runtests.py\"", line 19, in <module>\n    raise RuntimeError(\n        \""Django module not found, reference tests/README.rst for instructions.\""\n    ) from e\nRuntimeError: Django module not found, reference tests/README.rst for instructions."", ""passed"": false}}",260577,24,19207,719506,36478,0,775215,1.0688504999999997,20,19,0,Bash=6;Edit=3;Grep=5;Read=5,claude-opus-4-7,success,2.1.143 (Claude Code),1132,,,,,,
swe_django__django-16408_claude-opus-4-7_low_run2_1778953948,swe_django__django-16408,claude-opus-4-7,low,2,2026-05-16T19:57:36+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",298705,36,19875,1387551,44814,0,1452276,1.4717380000000002,31,30,0,Bash=11;Edit=1;Grep=7;Read=11,claude-opus-4-7,success,2.1.143 (Claude Code),781,,,,,,
swe_django__django-16408_claude-opus-4-7_low_run3_1778955529,swe_django__django-16408,claude-opus-4-7,low,3,2026-05-16T20:19:04+02:00,claude,subscription,low,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""----------------------------------------------------------------------\nTraceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.MOlawpc8IO/tests/known_related_objects/tests.py\"", line 175, in test_multilevel_reverse_fk_cyclic_select_related\n    self.assertEqual(p[0].tournament_pool.tournament, p[0].pool.tournament)\n    ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\nAssertionError: <PoolStyle: PoolStyle object (1)> != <Tournament: Tournament object (1)>\n\n======================================================================\nFAIL: test_multilevel_reverse_fk_select_related (known_related_objects.tests.ExistingRelatedInstancesTests.test_multilevel_reverse_fk_select_related)\n----------------------------------------------------------------------\nTraceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.MOlawpc8IO/tests/known_related_objects/tests.py\"", line 186, in test_multilevel_reverse_fk_select_related\n    self.assertEqual(p[0].style.another_pool, self.p3)\n    ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\nAssertionError: <Tournament: Tournament object (2)> != <Pool: Pool object (3)>\n\n----------------------------------------------------------------------\nRan 2 tests in 0.002s\n\nFAILED (failures=2)"", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",5559,6,125,18489,7835,0,26455,0.06218825,1,0,0,,claude-opus-4-7,success,2.1.143 (Claude Code),240,,,,,,
swe_django__django-16408_claude-opus-4-7_max_run1_1778958099,swe_django__django-16408,claude-opus-4-7,max,1,2026-05-16T21:11:09+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",560848,53,39128,3038158,102734,0,3180073,3.1404515000000006,56,55,0,Bash=16;Edit=7;Grep=7;Read=10;TaskCreate=5;TaskUpdate=9;ToolSearch=1,claude-opus-4-7,success,2.1.143 (Claude Code),1354,,,,,,
swe_django__django-16408_claude-opus-4-7_max_run2_1778958670,swe_django__django-16408,claude-opus-4-7,max,2,2026-05-16T21:22:43+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",683623,61,50412,3993384,93623,0,4137480,3.8432657500000005,56,55,0,Bash=23;Edit=4;Grep=9;Read=19,claude-opus-4-7,success,2.1.143 (Claude Code),1384,,,,,,
swe_django__django-16408_claude-opus-4-7_max_run3_1778959364,swe_django__django-16408,claude-opus-4-7,max,3,2026-05-16T22:52:48+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",5394964,41,62815,2537524,95968,0,2696348,4.029967749999999,41,40,0,Bash=16;Edit=5;Grep=7;Read=12,claude-opus-4-7,success,2.1.143 (Claude Code),1600,,,,,,
swe_django__django-16408_claude-opus-4-7_medium_run1_1778955545,swe_django__django-16408,claude-opus-4-7,medium,1,2026-05-16T20:25:33+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",379462,37,28570,1385740,49482,0,1463829,1.7173925000000003,32,31,0,Bash=12;Edit=1;Grep=8;Read=10,claude-opus-4-7,success,2.1.143 (Claude Code),1022,,,,,,
swe_django__django-16408_claude-opus-4-7_medium_run2_1778955934,swe_django__django-16408,claude-opus-4-7,medium,2,2026-05-16T20:34:45+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",541508,47,41018,2640167,80515,0,2761747,2.84981725,42,41,0,Bash=18;Edit=6;Grep=4;Read=11;Write=2,claude-opus-4-7,success,2.1.143 (Claude Code),1289,,,,,,
swe_django__django-16408_claude-opus-4-7_medium_run3_1778956486,swe_django__django-16408,claude-opus-4-7,medium,3,2026-05-16T20:39:41+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",284858,30,20948,1049031,40834,0,1110843,1.3044080000000002,25,24,0,Bash=11;Edit=1;Grep=3;Read=9,claude-opus-4-7,success,2.1.143 (Claude Code),813,,,,,,
swe_django__django-16820_claude-opus-4-7_high_run1_1778997657,swe_django__django-16820,claude-opus-4-7,high,1,2026-05-17T08:06:16+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",309185,47,15715,2250804,62425,0,2328991,1.9092832499999999,42,41,0,Bash=26;Edit=1;Read=14,claude-opus-4-7,success,2.1.143 (Claude Code),849,,,,,,
swe_django__django-16820_claude-opus-4-7_high_run2_1778997976,swe_django__django-16820,claude-opus-4-7,high,2,2026-05-17T08:11:07+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",281398,45,15942,2183786,56801,0,2256574,1.84627425,40,39,0,Bash=14;Edit=2;Grep=9;Read=14,claude-opus-4-7,success,2.1.143 (Claude Code),1071,,,,,,
swe_django__django-16820_claude-opus-4-7_high_run3_1778998268,swe_django__django-16820,claude-opus-4-7,high,3,2026-05-17T08:14:59+02:00,claude,subscription,high,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""    ^\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.zpzTcHtRt6/tests/migrations/test_optimizer.py\"", line 31, in assertOptimizesTo\n    self.assertEqual(expected, result)\n    ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^\nAssertionError: Lists differ: [\""mig[199 chars]ds=['weight'], name='idx_pony_weight')],\\n    },\\n)\""] != [\""mig[199 chars]ds=['age'], name='idx_pony_age'), models.Index[133 chars]\\n)\""]\n\nFirst differing element 0:\n\""migr[198 chars]ds=['weight'], name='idx_pony_weight')],\\n    },\\n)\""\n\""migr[198 chars]ds=['age'], name='idx_pony_age'), models.Index[52 chars],\\n)\""\n\nSecond list contains 1 additional elements.\nFirst extra element 1:\n\""migrations.RemoveIndex(\\n    model_name='Pony',\\n    name='idx_pony_age',\\n)\""\n\nDiff is 702 characters long. Set self.maxDiff to None to see it.\n\n----------------------------------------------------------------------\nRan 3 tests in 0.002s\n\nFAILED (failures=3)"", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",221794,32,10011,1256309,46354,0,1312706,1.1689169999999998,27,26,0,Bash=8;Edit=2;Grep=5;Read=11,claude-opus-4-7,success,2.1.143 (Claude Code),1200,,,,,,
swe_django__django-16820_claude-opus-4-7_low_run1_1778952848,swe_django__django-16820,claude-opus-4-7,low,1,2026-05-16T19:36:42+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""Traceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.EjDrjp8WYk/tests/runtests.py\"", line 17, in <module>\n    import django\nModuleNotFoundError: No module named 'django'\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.EjDrjp8WYk/tests/runtests.py\"", line 19, in <module>\n    raise RuntimeError(\n        \""Django module not found, reference tests/README.rst for instructions.\""\n    ) from e\nRuntimeError: Django module not found, reference tests/README.rst for instructions."", ""passed"": false}, ""pass_to_pass"": {""details"": ""Traceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.EjDrjp8WYk/tests/runtests.py\"", line 17, in <module>\n    import django\nModuleNotFoundError: No module named 'django'\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.EjDrjp8WYk/tests/runtests.py\"", line 19, in <module>\n    raise RuntimeError(\n        \""Django module not found, reference tests/README.rst for instructions.\""\n    ) from e\nRuntimeError: Django module not found, reference tests/README.rst for instructions."", ""passed"": false}}",142357,23,5748,697284,30754,0,733809,0.6852694999999999,18,17,0,Bash=9;Edit=2;Read=6,claude-opus-4-7,success,2.1.143 (Claude Code),525,,,,,,
swe_django__django-16820_claude-opus-4-7_low_run1_1778953499,swe_django__django-16820,claude-opus-4-7,low,1,2026-05-16T19:47:37+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""Traceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.Pm15YWsGr0/tests/runtests.py\"", line 17, in <module>\n    import django\nModuleNotFoundError: No module named 'django'\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.Pm15YWsGr0/tests/runtests.py\"", line 19, in <module>\n    raise RuntimeError(\n        \""Django module not found, reference tests/README.rst for instructions.\""\n    ) from e\nRuntimeError: Django module not found, reference tests/README.rst for instructions."", ""passed"": false}, ""pass_to_pass"": {""details"": ""Traceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.Pm15YWsGr0/tests/runtests.py\"", line 17, in <module>\n    import django\nModuleNotFoundError: No module named 'django'\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.Pm15YWsGr0/tests/runtests.py\"", line 19, in <module>\n    raise RuntimeError(\n        \""Django module not found, reference tests/README.rst for instructions.\""\n    ) from e\nRuntimeError: Django module not found, reference tests/README.rst for instructions."", ""passed"": false}}",144406,34,7805,1118023,33798,0,1159660,0.9661439999999999,29,28,0,Bash=11;Edit=2;Grep=6;Read=9,claude-opus-4-7,success,2.1.143 (Claude Code),787,,,,,,
swe_django__django-16820_claude-opus-4-7_low_run2_1778964769,swe_django__django-16820,claude-opus-4-7,low,2,2026-05-17T01:14:37+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",8499122,34,10986,1255504,36606,0,1303130,1.3444902500000004,31,30,0,Bash=10;Edit=4;Grep=7;Read=9,claude-opus-4-7,success,2.1.143 (Claude Code),562,,,,,,
swe_django__django-16820_claude-opus-4-7_low_run3_1778973278,swe_django__django-16820,claude-opus-4-7,low,3,2026-05-17T01:14:53+02:00,claude,subscription,low,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""    ^\n  File \""/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.FBS8lcaeUd/tests/migrations/test_optimizer.py\"", line 31, in assertOptimizesTo\n    self.assertEqual(expected, result)\n    ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^\nAssertionError: Lists differ: [\""mig[199 chars]ds=['weight'], name='idx_pony_weight')],\\n    },\\n)\""] != [\""mig[199 chars]ds=['age'], name='idx_pony_age'), models.Index[133 chars]\\n)\""]\n\nFirst differing element 0:\n\""migr[198 chars]ds=['weight'], name='idx_pony_weight')],\\n    },\\n)\""\n\""migr[198 chars]ds=['age'], name='idx_pony_age'), models.Index[52 chars],\\n)\""\n\nSecond list contains 1 additional elements.\nFirst extra element 1:\n\""migrations.RemoveIndex(\\n    model_name='Pony',\\n    name='idx_pony_age',\\n)\""\n\nDiff is 702 characters long. Set self.maxDiff to None to see it.\n\n----------------------------------------------------------------------\nRan 3 tests in 0.005s\n\nFAILED (failures=3)"", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",4915,6,174,18489,7559,0,26228,0.06146825,1,0,0,,claude-opus-4-7,success,2.1.143 (Claude Code),370,,,,,,
swe_django__django-16820_claude-opus-4-7_max_run1_1778998500,swe_django__django-16820,claude-opus-4-7,max,1,2026-05-17T08:23:22+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",492700,67,26032,3872859,110521,0,4009479,3.2789207499999997,61,60,0,Bash=21;Edit=3;Grep=10;Read=16;TaskCreate=3;TaskUpdate=6;ToolSearch=1,claude-opus-4-7,success,2.1.143 (Claude Code),1641,,,,,,
swe_django__django-16820_claude-opus-4-7_max_run2_1778999002,swe_django__django-16820,claude-opus-4-7,max,2,2026-05-17T08:27:29+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",237637,38,16069,1722643,51890,0,1790640,1.588159,33,32,0,Bash=16;Edit=2;Grep=7;Read=7,claude-opus-4-7,success,2.1.143 (Claude Code),1259,,,,,,
swe_django__django-16820_claude-opus-4-7_max_run3_1778999250,swe_django__django-16820,claude-opus-4-7,max,3,2026-05-17T08:34:01+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",381327,57,23177,2843409,122537,0,2989180,2.7678707500000006,47,46,0,Bash=26;Edit=2;Grep=2;Read=12;TaskCreate=1;TaskUpdate=2;ToolSearch=1,claude-opus-4-7,success,2.1.143 (Claude Code),1133,,,,,,
swe_django__django-16820_claude-opus-4-7_medium_run2_1778977537,swe_django__django-16820,claude-opus-4-7,medium,2,2026-05-17T07:57:38+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",19910359,27,7539,938956,33497,0,980019,1.0837025000000002,24,23,0,Bash=13;Edit=2;Read=8,claude-opus-4-7,success,2.1.143 (Claude Code),788,,,,,,
swe_django__django-16820_claude-opus-4-7_medium_run3_1778997459,swe_django__django-16820,claude-opus-4-7,medium,3,2026-05-17T08:00:56+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",187093,34,8856,1231312,41220,0,1281422,1.0954510000000002,29,28,0,Bash=14;Edit=2;Grep=5;Read=7,claude-opus-4-7,success,2.1.143 (Claude Code),604,,,,,,
swe_django__django-16910_claude-opus-4-7_high_run1_1778940067,swe_django__django-16910,claude-opus-4-7,high,1,2026-05-16T16:07:08+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",350470,45,22428,1829660,51513,0,1903646,1.7987832499999998,40,39,0,Bash=18;Edit=4;Grep=9;Read=8,claude-opus-4-7,success,2.1.143 (Claude Code),1362,,,,,,
